last_name_first_name,player_id,year,player_age,ab,pa,hit,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,babip,b_gnd_into_dp,b_hit_ground,b_out_ground,xba,barrel_batted_rate,hard_hit_percent,pull_percent,opposite_percent,groundballs_percent,flyballs_percent,linedrives_percent,gb_babip,straightaway_percent,shift_allowed
"Walsh, Jared",665120,2021,27,530,585,147,0.277,0.509,0.34,0.849,0.335,7,50,139,0.25,11.4,41.3,37.3,21,49.6,19.7,24.9,0.26455026455026454,41.7,Shift Allowed
"Tatis Jr., Fernando",665487,2021,22,478,546,135,0.282,0.611,0.364,0.975,0.324,5,47,88,0.274,21.3,55.6,42.2,21.6,41,29.8,21.6,0.34814814814814815,36.199999999999996,Shift Allowed
"Guerrero Jr., Vladimir",665489,2021,22,604,698,188,0.311,0.601,0.401,1.002,0.313,20,65,161,0.306,15.2,55.2,37.9,26.2,45.6,25.2,24.4,0.28761061946902655,35.900000000000006,Shift Allowed
"Soto, Juan",665742,2021,22,502,654,157,0.313,0.534,0.465,0.999,0.332,23,59,160,0.299,13.3,52.7,29,26.6,52.9,20.8,22.5,0.2694063926940639,44.4,Shift Allowed
"Chisholm Jr., Jazz",665862,2021,23,464,507,115,0.248,0.425,0.303,0.728,0.319,3,47,113,0.234,9,42,37,27.2,49.4,24.4,21.9,0.29375,35.8,Shift Allowed
"Lux, Gavin",666158,2021,23,335,381,81,0.242,0.364,0.328,0.692,0.3,3,28,91,0.252,3.9,40.2,39.4,22.8,46.9,22,24.8,0.23529411764705882,37.8,Shift Allowed
"Bichette, Bo",666182,2021,23,640,690,191,0.298,0.484,0.343,0.827,0.339,10,74,176,0.281,9.9,47.5,29,33.5,49.3,22.3,23.9,0.296,37.5,Shift Allowed
"Carlson, Dylan",666185,2021,22,542,619,144,0.266,0.437,0.343,0.78,0.332,5,41,119,0.242,7.1,31.1,39.3,28.1,40.1,31.1,24.3,0.25625,32.6,Shift Allowed
"Dalbec, Bobby",666915,2021,26,417,453,100,0.24,0.494,0.298,0.792,0.316,3,24,73,0.231,20.2,48.1,35.9,26,37,34,22.9,0.24742268041237114,38.099999999999994,Shift Allowed
"García, Adolis",666969,2021,28,581,622,141,0.243,0.454,0.286,0.74,0.306,15,51,117,0.216,11.5,45.5,40.2,23.5,43,30.7,19.7,0.30357142857142855,36.3,Shift Allowed
"Gurriel Jr., Lourdes",666971,2021,27,500,541,138,0.276,0.466,0.319,0.785,0.305,8,45,139,0.267,9.7,43,34.3,27.9,45.4,25.2,24.4,0.24456521739130435,37.800000000000004,Shift Allowed
"Arozarena, Randy",668227,2021,26,529,604,145,0.274,0.459,0.356,0.815,0.363,9,62,117,0.213,8.3,42.3,35.4,22,49.2,20.6,22.8,0.3463687150837989,42.599999999999994,Shift Allowed
"Baddoo, Akil",668731,2021,22,413,461,107,0.259,0.436,0.33,0.766,0.335,5,36,83,0.224,8.8,32.3,37.4,26.5,40.5,30.6,22.8,0.3025210084033613,36.1,Shift Allowed
"Reynolds, Bryan",668804,2021,26,559,646,169,0.302,0.522,0.39,0.912,0.345,10,48,130,0.288,10.4,40.8,39.9,23,39.9,28.6,26.8,0.2696629213483146,37.1,Shift Allowed
"Rojas, Josh",668942,2021,27,484,550,128,0.264,0.411,0.341,0.752,0.345,7,45,129,0.228,4.9,31.1,35.9,25.1,49.6,20.8,27.6,0.25862068965517243,38.99999999999999,Shift Allowed
"Murphy, Sean",669221,2021,26,393,448,85,0.216,0.405,0.306,0.711,0.257,7,19,94,0.236,11.4,42.6,41.5,21.3,40.1,28,23.4,0.168141592920354,37.2,Shift Allowed
"Edman, Tommy",669242,2021,26,641,691,168,0.262,0.387,0.308,0.695,0.291,4,65,194,0.272,4.2,35.1,41.1,24.3,46.9,23.7,24.5,0.25096525096525096,34.599999999999994,Shift Allowed
"Solak, Nick",669256,2021,26,458,511,111,0.242,0.362,0.314,0.676,0.292,11,49,145,0.234,6.5,33.5,30.1,26.8,54.6,19.7,20,0.25257731958762886,43.10000000000001,Shift Allowed
"Smith, Will",669257,2021,26,414,501,107,0.258,0.495,0.365,0.86,0.274,11,20,81,0.242,10.8,43.8,34.3,24.7,31.2,41.4,21.6,0.19801980198019803,41,Shift Allowed
"Hays, Austin",669720,2021,25,488,529,125,0.256,0.461,0.308,0.769,0.286,9,44,123,0.241,9.1,39.2,38.4,24.4,43.4,26.8,22.6,0.2634730538922156,37.2,Shift Allowed
"Lopez, Nicky",670032,2021,26,497,565,149,0.3,0.378,0.365,0.743,0.347,9,74,180,0.238,0.7,26.9,24.9,29,58,16.9,22.1,0.29133858267716534,46.099999999999994,Shift Allowed
"Alvarez, Yordan",670541,2021,24,537,598,149,0.277,0.531,0.346,0.877,0.32,16,32,118,0.27,15.9,54.2,34.2,28.4,38,30.1,27.6,0.21333333333333335,37.4,Shift Allowed
"Kelenic, Jarred",672284,2021,21,337,377,61,0.181,0.35,0.265,0.615,0.216,5,14,88,0.219,10,39.2,36.6,24.1,44,31,18.5,0.13725490196078433,39.3,Shift Allowed
"McCormick, Chas",676801,2021,26,284,320,73,0.257,0.447,0.319,0.766,0.341,5,20,46,0.224,10.2,49.2,38.5,26.7,35.3,40.1,20.9,0.30303030303030304,34.8,Shift Allowed
"Franco, Wander",677551,2021,20,281,308,81,0.288,0.463,0.347,0.81,0.311,2,28,83,0.274,4.9,37.6,36.3,23.7,45.3,22,25.7,0.25225225225225223,40,Shift Allowed
"Vaughn, Andrew",683734,2021,23,417,469,98,0.235,0.396,0.309,0.705,0.271,14,31,110,0.238,11,47.3,30.8,30.8,43.9,27.7,24.6,0.2198581560283688,38.400000000000006,Shift Allowed
"Pujols, Albert",405395,2022,42,307,351,83,0.27,0.55,0.345,0.895,0.252,13,22,76,0.26,12,47.3,52.3,17.4,38,29.5,20.5,0.22448979591836735,30.300000000000004,Shift Allowed
"Cabrera, Miguel",408234,2022,39,397,433,101,0.254,0.317,0.305,0.622,0.324,11,37,121,0.233,4.7,38.2,31.6,28.6,52.5,19.6,25.9,0.23417721518987342,39.800000000000004,Shift Allowed
"Cruz, Nelson",443558,2022,41,448,507,105,0.234,0.337,0.313,0.65,0.295,16,40,136,0.239,9.4,46.1,32.8,29.8,53,19.3,22.9,0.22727272727272727,37.400000000000006,Shift Allowed
"Peralta, David",444482,2022,34,439,490,110,0.251,0.415,0.316,0.731,0.307,8,32,88,0.248,8.5,44.4,38.1,22.4,36.3,28.4,26.3,0.26666666666666666,39.5,Shift Allowed
"Blackmon, Charlie",453568,2022,35,530,577,140,0.264,0.419,0.314,0.733,0.304,10,37,153,0.257,4.4,30.6,43,21,44.4,23.8,25.7,0.19473684210526315,36,Shift Allowed
"Maldonado, Martín",455117,2022,35,344,379,64,0.186,0.352,0.248,0.6,0.228,6,16,86,0.18,8.2,40.2,41.9,23.1,43.6,29.5,20.9,0.1568627450980392,35,Shift Allowed
"Solano, Donovan",456781,2022,34,278,304,79,0.284,0.385,0.339,0.724,0.349,5,21,78,0.263,6,41.2,34.2,27.4,45.2,23.3,27.4,0.21212121212121213,38.4,Shift Allowed
"McCutchen, Andrew",457705,2022,35,515,580,122,0.237,0.384,0.316,0.7,0.278,10,36,129,0.246,8.6,40,43.3,19.7,41.8,28.1,24.1,0.21818181818181817,37,Shift Allowed
"Turner, Justin",457759,2022,37,468,532,130,0.278,0.438,0.35,0.788,0.313,13,30,97,0.266,8,40.6,34.6,29.7,32.8,33.3,27.9,0.23622047244094488,35.7,Shift Allowed
"Votto, Joey",458015,2022,38,322,376,66,0.205,0.37,0.319,0.689,0.257,8,18,83,0.217,11.2,41.3,37.8,23.1,44.9,31.1,20,0.1782178217821782,39.1,Shift Allowed
"Andrus, Elvis",462101,2022,33,535,577,133,0.249,0.404,0.303,0.707,0.272,11,43,163,0.245,4.5,34.8,37.5,23.9,46.5,22.1,22.8,0.2087378640776699,38.6,Shift Allowed
"Santana, Carlos",467793,2022,36,431,506,87,0.202,0.376,0.316,0.692,0.209,9,21,114,0.252,9.3,44.9,47,18.8,39.1,28.4,22.6,0.15555555555555556,34.2,Shift Allowed
"Gurriel, Yuli",493329,2022,38,545,584,132,0.242,0.36,0.288,0.648,0.266,13,53,145,0.239,1.9,35.6,29.5,31.2,41.7,24.6,23.8,0.2676767676767677,39.3,Shift Allowed
"Rojas, Miguel",500743,2022,33,471,507,111,0.236,0.323,0.283,0.606,0.258,12,37,158,0.259,1.9,27.1,32.4,31.2,47.1,19.6,26.8,0.18974358974358974,36.39999999999999,Shift Allowed
"Escobar, Eduardo",500871,2022,33,495,542,119,0.24,0.43,0.295,0.725,0.281,4,25,90,0.243,9.4,37.6,40.6,21.5,30.9,32.8,26.9,0.21739130434782608,37.9,Shift Allowed
"Pham, Tommy",502054,2022,34,554,622,131,0.236,0.374,0.312,0.686,0.304,20,49,140,0.236,7.9,48.5,34.2,26,48.2,22.4,24.7,0.25925925925925924,39.8,Shift Allowed
"Martinez, J.D.",502110,2022,34,533,596,146,0.274,0.448,0.341,0.789,0.345,20,36,114,0.256,12.5,41.7,31.6,29.5,38.2,30.8,26.7,0.24,38.900000000000006,Shift Allowed
"Goldschmidt, Paul",502671,2022,34,561,651,178,0.317,0.578,0.404,0.982,0.368,7,54,119,0.262,11.6,47.4,36.3,27.4,40.8,28.8,22.9,0.31213872832369943,36.300000000000004,Shift Allowed
"Altuve, Jose",514888,2022,32,527,604,158,0.3,0.533,0.387,0.92,0.315,13,48,133,0.268,7.8,29.7,46.9,16.8,41,25.6,23.6,0.26519337016574585,36.3,Shift Allowed
"Hernández, César",514917,2022,32,560,617,139,0.248,0.318,0.311,0.629,0.309,9,62,157,0.249,2.5,29.7,32.8,31.7,48.6,19.3,26.4,0.2831050228310502,35.5,Shift Allowed
"Segura, Jean",516416,2022,32,354,387,98,0.277,0.387,0.336,0.723,0.307,16,49,118,0.252,4.4,38.4,25.6,28.6,56.2,15.8,20.9,0.2934131736526946,45.800000000000004,Shift Allowed
"Marte, Starling",516782,2022,33,466,505,136,0.292,0.468,0.347,0.815,0.34,18,45,140,0.275,6.8,33.9,38.8,24.1,50.1,20.1,26,0.24324324324324326,37.1,Shift Allowed
"d'Arnaud, Travis",518595,2022,33,396,426,106,0.268,0.472,0.319,0.791,0.306,12,34,105,0.241,8.6,38.9,38.9,25.5,45.4,25.2,22.9,0.2446043165467626,35.6,Shift Allowed
"Donaldson, Josh",518626,2022,36,478,546,106,0.222,0.374,0.308,0.682,0.283,13,35,111,0.212,9.9,43.3,42.3,17.9,43.5,25.9,24.1,0.23972602739726026,39.800000000000004,Shift Allowed
"Freeman, Freddie",518692,2022,32,612,708,199,0.325,0.511,0.407,0.918,0.359,6,59,142,0.308,9.9,47.8,34.6,30.4,38.9,28.4,29.8,0.2935323383084577,35.00000000000001,Shift Allowed
"Grandal, Yasmani",518735,2022,33,327,376,66,0.202,0.269,0.301,0.57,0.249,8,27,82,0.213,4.8,40,35.2,30.4,43.6,22,27.2,0.24770642201834864,34.4,Shift Allowed
"LeMahieu, DJ",518934,2022,33,467,541,122,0.261,0.377,0.357,0.734,0.285,12,45,173,0.271,5.3,41.1,24.8,37.3,54.6,17,25.6,0.20642201834862386,37.900000000000006,Shift Allowed
"Rizzo, Anthony",519203,2022,32,465,548,104,0.224,0.48,0.338,0.818,0.216,13,22,100,0.236,11,40.8,45.9,23.2,33.3,35,21.6,0.18032786885245902,30.900000000000002,Shift Allowed
"Stanton, Giancarlo",519317,2022,32,398,452,84,0.211,0.462,0.297,0.759,0.227,8,27,97,0.236,19.4,52.3,32.6,25.8,47,24.6,20.8,0.21774193548387097,41.60000000000001,Shift Allowed
"Perez, Salvador",521692,2022,32,445,473,113,0.254,0.465,0.292,0.757,0.285,9,30,95,0.239,11.2,49,42.2,22.7,36.9,34.2,21.2,0.24,35.099999999999994,Shift Allowed
"Flores, Wilmer",527038,2022,30,525,602,120,0.229,0.394,0.316,0.71,0.246,7,36,113,0.231,6.3,35.4,46.6,21.2,34.7,31.5,24.2,0.24161073825503357,32.2,Shift Allowed
"García, Avisaíl",541645,2022,31,357,380,80,0.224,0.317,0.266,0.583,0.298,12,35,105,0.231,6.5,44.8,31.2,26.4,56,22,19.6,0.25,42.4,Shift Allowed
"Bethancourt, Christian",542194,2022,30,318,333,80,0.252,0.409,0.283,0.692,0.304,6,30,81,0.251,11.8,44.8,35.6,23,46.4,23.8,23.8,0.2702702702702703,41.400000000000006,Shift Allowed
"Ozuna, Marcell",542303,2022,31,470,507,106,0.226,0.413,0.274,0.687,0.252,12,29,106,0.25,13.1,43.8,41.2,21.6,38.4,30.7,20.7,0.21481481481481482,37.199999999999996,Shift Allowed
"Ortega, Rafael",542364,2022,31,316,371,76,0.241,0.358,0.331,0.689,0.285,10,15,71,0.246,4.8,33.7,40.4,24.4,34.4,33.2,24.8,0.1744186046511628,35.2,Shift Allowed
"Aguilar, Jesús",542583,2022,32,464,507,109,0.235,0.379,0.281,0.66,0.278,8,29,85,0.239,6.9,36,36.3,24.6,32.9,30.9,26.9,0.2543859649122807,39.1,Shift Allowed
"Berti, Jon",542932,2022,32,358,404,86,0.24,0.338,0.324,0.662,0.308,6,35,108,0.238,5.9,37,30,29.3,53,21.5,22.2,0.24475524475524477,40.7,Shift Allowed
"Crawford, Brandon",543063,2022,35,407,458,94,0.231,0.344,0.308,0.652,0.28,12,33,115,0.218,6.7,35.1,34.8,24.3,47.3,23.6,21.7,0.22297297297297297,40.900000000000006,Shift Allowed
"Cron, C.J.",543068,2022,32,575,632,148,0.257,0.468,0.315,0.783,0.307,16,39,124,0.239,10.8,42.3,33.7,25.7,39.2,27.9,26,0.2392638036809816,40.599999999999994,Shift Allowed
"Grossman, Robbie",543257,2022,32,411,477,86,0.209,0.311,0.31,0.621,0.283,3,19,72,0.205,3.5,30.4,46.2,21,31.8,32.2,27.6,0.2087912087912088,32.8,Shift Allowed
"Harrison, Josh",543281,2022,34,386,425,99,0.256,0.37,0.317,0.687,0.297,9,32,108,0.233,3.8,32.3,35.1,25.1,43.9,28.2,21.6,0.22857142857142856,39.800000000000004,Shift Allowed
"Hicks, Aaron",543305,2022,32,384,453,83,0.216,0.313,0.33,0.643,0.279,10,35,89,0.217,5.8,33.1,44.2,23.7,44.6,23.7,20.5,0.28225806451612906,32.099999999999994,Shift Allowed
"Hosmer, Eric",543333,2022,32,380,419,102,0.268,0.382,0.334,0.716,0.304,12,42,139,0.253,5.8,39.7,36,24.6,57.1,15.1,21.5,0.23204419889502761,39.4,Shift Allowed
"Nola, Austin",543592,2022,32,347,397,87,0.251,0.329,0.321,0.65,0.284,5,35,91,0.257,2.4,39.7,42.1,24.6,42.4,24.2,27.3,0.2777777777777778,33.3,Shift Allowed
"Semien, Marcus",543760,2022,31,657,724,163,0.248,0.429,0.304,0.733,0.263,7,47,137,0.243,6.8,34.9,43.5,22.5,33.6,34,21.8,0.2554347826086957,34,Shift Allowed
"Springer, George",543807,2022,32,513,583,137,0.267,0.472,0.342,0.814,0.285,7,41,144,0.262,8.4,42.3,45.7,22,44.3,24.4,21.8,0.22162162162162163,32.3,Shift Allowed
"Vázquez, Christian",543877,2022,31,398,426,109,0.274,0.399,0.315,0.714,0.31,10,27,123,0.257,5.1,36.4,28.3,27.7,45.2,22.6,25.9,0.18,44,Shift Allowed
"Wong, Kolten",543939,2022,31,430,497,108,0.251,0.43,0.339,0.769,0.28,5,30,122,0.234,5.5,35.5,41.8,25.2,43.6,23.5,25.2,0.19736842105263158,33,Shift Allowed
"García, Leury",544725,2022,31,300,315,63,0.21,0.267,0.233,0.5,0.255,6,28,100,0.235,4.2,35.6,33.3,27.1,53.3,21.7,20.8,0.21875,39.6,Shift Allowed
"Grichuk, Randal",545341,2022,30,506,538,131,0.259,0.425,0.299,0.724,0.309,12,59,133,0.23,6.9,43.6,33.9,26,50.4,26,18.1,0.3072916666666667,40.099999999999994,Shift Allowed
"Stassi, Max",545358,2022,31,333,375,60,0.18,0.303,0.267,0.57,0.239,12,26,90,0.177,9.5,39.5,35.4,24.2,52,25.6,14.8,0.22413793103448276,40.39999999999999,Shift Allowed
"Trout, Mike",545361,2022,30,438,499,124,0.283,0.63,0.369,0.999,0.323,6,22,53,0.263,19.7,51,40,26.3,25,44.7,21.3,0.29333333333333333,33.7,Shift Allowed
"Harper, Bryce",547180,2022,29,370,426,106,0.286,0.514,0.364,0.878,0.324,13,24,98,0.284,12.8,47.9,37.9,25.9,42.1,25.9,29.7,0.19672131147540983,36.2,Shift Allowed
"Abreu, José",547989,2022,35,601,679,183,0.304,0.446,0.378,0.824,0.35,19,65,171,0.292,9.5,51.8,34.5,26.3,47.7,24,25.1,0.2754237288135593,39.2,Shift Allowed
"Díaz, Elias",553869,2022,31,351,381,80,0.228,0.368,0.281,0.649,0.27,8,29,101,0.217,5.9,39.3,32.4,26.5,47.8,22.8,21,0.2230769230769231,41.099999999999994,Shift Allowed
"Suárez, Eugenio",553993,2022,30,543,629,128,0.236,0.459,0.332,0.791,0.302,12,31,89,0.22,14.8,43.5,44.3,24.4,34.1,39.2,20.7,0.25833333333333336,31.300000000000004,Shift Allowed
"Urshela, Gio",570482,2022,30,501,551,143,0.285,0.429,0.338,0.767,0.326,21,51,121,0.267,7.1,37.6,33.3,26.9,41.7,23.8,30.1,0.29651162790697677,39.800000000000004,Shift Allowed
"Schoop, Jonathan",570731,2022,30,481,510,97,0.202,0.322,0.239,0.561,0.234,15,31,140,0.228,4.8,38.6,37,23,45.2,20.6,24.3,0.18128654970760233,40,Shift Allowed
"Arenado, Nolan",571448,2022,31,557,620,163,0.293,0.533,0.358,0.891,0.29,15,42,107,0.263,8.2,38.9,45.2,20,30.5,29,26.2,0.28187919463087246,34.8,Shift Allowed
"Barnhart, Tucker",571466,2022,31,281,308,62,0.221,0.267,0.287,0.554,0.296,7,30,83,0.2,1.9,26,34.1,28.8,54.3,17.3,21.6,0.26548672566371684,37.10000000000001,Shift Allowed
"Farmer, Kyle",571657,2022,31,526,583,134,0.255,0.386,0.315,0.701,0.286,20,44,153,0.257,4.4,33.8,39.1,25.5,45.3,23.4,25.5,0.2233502538071066,35.4,Shift Allowed
"Hernández, Enrique",571771,2022,30,361,402,80,0.222,0.338,0.291,0.629,0.257,11,31,86,0.235,5.8,35,43.5,22.4,39.8,22.1,23.5,0.26495726495726496,34.1,Shift Allowed
"Muncy, Max",571970,2022,31,464,565,91,0.196,0.384,0.329,0.713,0.227,2,21,86,0.207,13.4,45.6,48,20.7,32.5,39.5,20.1,0.19626168224299065,31.3,Shift Allowed
"Naquin, Tyler",571980,2022,31,310,334,71,0.229,0.423,0.282,0.705,0.291,3,20,68,0.248,9.7,40.8,38.1,28,40.4,29.4,24.3,0.22727272727272727,33.9,Shift Allowed
"Pollock, AJ",572041,2022,34,489,527,120,0.245,0.389,0.292,0.681,0.278,13,39,140,0.259,9.4,42,40.8,23.5,45.3,22,23,0.21787709497206703,35.7,Shift Allowed
"Taylor, Michael A.",572191,2022,31,414,456,105,0.254,0.357,0.313,0.67,0.321,6,44,87,0.225,6.8,32.9,36.5,25.8,42.3,28.1,21,0.33587786259541985,37.7,Shift Allowed
"Voit, Luke",572228,2022,31,500,568,113,0.226,0.402,0.308,0.71,0.298,9,22,92,0.221,14.7,44.3,46.2,20.2,34.9,34.9,24.8,0.19298245614035087,33.599999999999994,Shift Allowed
"Walker, Christian",572233,2022,31,583,667,141,0.242,0.477,0.327,0.804,0.248,15,42,138,0.256,11.6,44,38.8,24.2,39.2,30.9,21.4,0.23333333333333334,37,Shift Allowed
"Ruf, Darin",573131,2022,35,334,388,68,0.204,0.338,0.307,0.645,0.258,11,15,82,0.218,8.6,40.5,42.2,28.4,41.8,29.7,20.7,0.15463917525773196,29.4,Shift Allowed
"Yastrzemski, Mike",573262,2022,31,485,558,104,0.214,0.392,0.305,0.697,0.261,3,22,100,0.218,11.1,42.5,42.7,23.6,34.8,31.9,23.6,0.18032786885245902,33.699999999999996,Shift Allowed
"Contreras, Willson",575929,2022,30,416,487,101,0.243,0.466,0.349,0.815,0.27,14,30,131,0.255,10.6,48.6,40.3,23.5,51.1,22.9,20.3,0.18633540372670807,36.2,Shift Allowed
"Iglesias, Jose",578428,2022,32,439,467,128,0.292,0.38,0.328,0.708,0.326,11,60,146,0.266,0.5,27.7,37.6,22.5,53.4,16.8,25.4,0.2912621359223301,39.9,Shift Allowed
"Canha, Mark",592192,2022,33,462,542,123,0.266,0.403,0.367,0.77,0.309,3,47,123,0.246,4.9,36.6,39.3,28.7,46.1,24.7,23.3,0.27647058823529413,32,Shift Allowed
"Castellanos, Nick",592206,2022,30,524,558,138,0.263,0.389,0.305,0.694,0.326,15,46,124,0.25,6.6,35.1,35.6,32.3,42.9,28.5,22,0.27058823529411763,32.10000000000001,Shift Allowed
"Drury, Brandon",592273,2022,29,518,568,136,0.263,0.492,0.32,0.812,0.293,8,38,124,0.24,10.4,42.2,44.7,23.2,40.9,28.3,24,0.2345679012345679,32.099999999999994,Shift Allowed
"Gamel, Ben",592325,2022,30,371,423,86,0.232,0.369,0.324,0.693,0.291,5,25,94,0.244,6.2,37.6,36.1,25.2,43.4,25.9,26.3,0.21008403361344538,38.7,Shift Allowed
"Judge, Aaron",592450,2022,30,570,696,177,0.311,0.686,0.425,1.111,0.34,14,37,111,0.304,26.6,61.9,47.3,21.3,37,38.3,22.3,0.25,31.400000000000002,Shift Allowed
"Machado, Manny",592518,2022,29,578,644,172,0.298,0.531,0.366,0.897,0.337,12,47,121,0.263,9.8,49,40.7,26.2,37.6,23.7,29.1,0.27976190476190477,33.099999999999994,Shift Allowed
"Pederson, Joc",592626,2022,30,380,433,104,0.274,0.521,0.353,0.874,0.31,5,33,73,0.26,15.2,52.1,35.6,26.8,37.3,33.8,22.9,0.3113207547169811,37.60000000000001,Shift Allowed
"Realmuto, J.T.",592663,2022,31,504,562,139,0.276,0.478,0.342,0.82,0.318,7,46,128,0.273,11.3,47.2,38.2,28.2,44.6,25.6,24.1,0.26436781609195403,33.599999999999994,Shift Allowed
"Renfroe, Hunter",592669,2022,30,474,522,121,0.255,0.492,0.315,0.807,0.281,11,37,97,0.237,10.9,43.6,40.5,23.5,37.4,30.2,21.5,0.27611940298507465,36,Shift Allowed
"Yelich, Christian",592885,2022,30,575,671,145,0.252,0.383,0.355,0.738,0.327,9,66,180,0.253,8.2,48.6,33.4,27.6,59.1,18,19.7,0.2682926829268293,38.99999999999999,Shift Allowed
"Merrifield, Whit",593160,2022,33,504,550,126,0.25,0.375,0.298,0.673,0.276,11,47,129,0.242,4.2,31.1,35.1,29,41.2,28.8,22.2,0.26704545454545453,35.900000000000006,Shift Allowed
"Bogaerts, Xander",593428,2022,29,557,631,171,0.307,0.456,0.377,0.833,0.362,14,72,136,0.258,6.5,39.5,37.2,25.3,46.6,21.1,25.8,0.34615384615384615,37.5,Shift Allowed
"Polanco, Jorge",593871,2022,28,375,445,88,0.235,0.405,0.346,0.751,0.269,4,17,70,0.249,10.2,38.7,46.5,20.4,30.6,34.9,25.4,0.19540229885057472,33.1,Shift Allowed
"Calhoun, Kole",594777,2022,34,388,424,76,0.196,0.33,0.257,0.587,0.263,6,15,82,0.221,9.8,48.2,45.9,19.6,38,26.3,27.1,0.15463917525773196,34.5,Shift Allowed
"Duvall, Adam",594807,2022,33,287,315,61,0.213,0.401,0.276,0.677,0.278,2,11,44,0.207,12.8,41,48.4,19.1,29.3,38.8,20.7,0.2,32.5,Shift Allowed
"Profar, Jurickson",595777,2022,29,575,658,140,0.243,0.391,0.331,0.722,0.272,12,53,161,0.25,4,34.3,42.1,25.3,44.8,22.8,25.7,0.24766355140186916,32.599999999999994,Shift Allowed
"Báez, Javier",595879,2022,29,555,590,132,0.238,0.393,0.278,0.671,0.292,13,54,154,0.225,8.1,38,39.9,25.3,50.6,22.9,20.4,0.25961538461538464,34.8,Shift Allowed
"Hedges, Austin",595978,2022,29,294,338,48,0.163,0.248,0.241,0.489,0.193,12,11,82,0.181,3.1,22.3,41,24,40.6,24,23.6,0.11827956989247312,35,Shift Allowed
"Lindor, Francisco",596019,2022,28,630,706,170,0.27,0.449,0.339,0.788,0.301,11,62,157,0.253,8.3,41.3,38.3,24.2,43.5,27.6,20.4,0.2831050228310502,37.5,Shift Allowed
"Odor, Rougned",596059,2022,28,426,472,88,0.207,0.357,0.275,0.632,0.244,9,22,82,0.207,6.6,33.3,42.4,20.9,32.4,29,22.7,0.21153846153846154,36.7,Shift Allowed
"Slater, Austin",596103,2022,29,277,325,73,0.264,0.408,0.366,0.774,0.361,9,28,74,0.254,10.5,39.5,31.1,26.3,53.7,19.5,25.3,0.27450980392156865,42.60000000000001,Shift Allowed
"Story, Trevor",596115,2022,29,357,396,85,0.238,0.434,0.303,0.737,0.309,9,24,60,0.22,11.3,40.6,38.5,25.1,35.1,28.9,24.3,0.2857142857142857,36.4,Shift Allowed
"Vogelbach, Daniel",596129,2022,29,386,461,92,0.238,0.433,0.36,0.793,0.29,11,14,90,0.235,10.7,39.9,40.7,23.8,38.1,29.7,24.9,0.1346153846153846,35.5,Shift Allowed
"Sánchez, Gary",596142,2022,29,419,471,86,0.205,0.377,0.282,0.659,0.257,12,25,101,0.216,13.6,49.3,47.9,22.9,43.8,29.9,18.4,0.1984126984126984,29.200000000000003,Shift Allowed
"Kepler, Max",596146,2022,29,388,446,88,0.227,0.348,0.318,0.666,0.249,7,31,121,0.264,7.1,39.9,41.7,23.9,46.6,24.5,23.3,0.20394736842105263,34.4,Shift Allowed
"Franco, Maikel",596748,2022,29,371,388,85,0.229,0.342,0.255,0.597,0.262,18,23,110,0.243,4.7,34.4,44.1,22.1,44.5,21.1,24.1,0.17293233082706766,33.8,Shift Allowed
"Choi, Ji Man",596847,2022,31,356,419,83,0.233,0.388,0.341,0.729,0.32,3,28,82,0.233,11.9,47.5,40.7,24.2,46.6,25,23.7,0.2545454545454545,35.099999999999994,Shift Allowed
"Bradley Jr., Jackie",598265,2022,32,344,370,70,0.203,0.311,0.255,0.566,0.251,5,24,114,0.222,4.8,37.2,39.8,23.8,51.3,21.2,21.2,0.17391304347826086,36.400000000000006,Shift Allowed
"Candelario, Jeimer",600869,2022,28,429,467,93,0.217,0.361,0.272,0.633,0.257,9,30,108,0.226,8.4,34.6,39.8,26.5,42.6,24.1,24.4,0.21739130434782608,33.7,Shift Allowed
"Daza, Yonathan",602074,2022,28,372,408,112,0.301,0.384,0.349,0.733,0.347,12,40,138,0.286,1.9,25,34.4,27.2,55.6,17.8,24.4,0.2247191011235955,38.39999999999999,Shift Allowed
"Urías, Ramón",602104,2022,28,403,445,100,0.248,0.414,0.305,0.719,0.287,7,41,108,0.247,9.7,46.5,37.8,25.3,47.8,24.4,20.5,0.2751677852348993,36.900000000000006,Shift Allowed
"Anderson, Brian",605119,2022,29,338,383,75,0.222,0.346,0.311,0.657,0.291,7,25,97,0.228,9.7,42,38.7,25.2,51.3,22.3,21.4,0.20491803278688525,36.099999999999994,Shift Allowed
"Bell, Josh",605137,2022,29,552,647,147,0.266,0.422,0.362,0.784,0.296,22,52,178,0.267,7.3,40.8,37.1,27.2,50.7,19.7,24.1,0.22608695652173913,35.7,Shift Allowed
"Betts, Mookie",605141,2022,29,572,639,154,0.269,0.533,0.34,0.873,0.272,8,32,127,0.252,9.8,44.9,44.3,21.2,33.7,35.6,23.1,0.20125786163522014,34.5,Shift Allowed
"Caratini, Victor",605170,2022,28,272,314,54,0.199,0.342,0.3,0.642,0.228,11,17,87,0.232,6.3,43.5,33.8,27.5,50.2,19.8,25.1,0.16346153846153846,38.7,Shift Allowed
"Davis, J.D.",605204,2022,29,318,365,79,0.248,0.418,0.34,0.758,0.36,13,33,58,0.239,16.2,56.1,35.9,25.3,46,22.7,25.3,0.3626373626373626,38.8,Shift Allowed
